Date,Ticker,Log_Return,Sector,Adj_Close,Weight,Weighted_Return
2018-02-22,AAPL,0.0083243051273996,Tech,40.52488327026367,0.09090909090909091,0.0007567550115817819
2018-02-23,AAPL,0.0172417139113785,Tech,41.22966003417969,0.09090909090909091,0.0015674285373980454
2018-02-26,AAPL,0.0195791716680084,Tech,42.04485702514648,0.09090909090909091,0.001779924697091673
2018-02-27,AAPL,-0.0032460197909154,Tech,41.908599853515625,0.09090909090909091,-0.0002950927082650364
2018-02-28,AAPL,-0.00151478832932,Tech,41.84516525268555,0.09090909090909091,-0.00013770802993818182
2018-03-01,AAPL,-0.0176712162904263,Tech,41.11220550537109,0.09090909090909091,-0.0016064742082205728
2018-03-02,AAPL,0.0068903574967965,Tech,41.396461486816406,0.09090909090909091,0.0006263961360724092
2018-03-05,AAPL,0.0034560165453168,Tech,41.53977584838867,0.09090909090909091,0.0003141833223015273
2018-03-06,AAPL,-0.0008489834826792,Tech,41.50452423095703,0.09090909090909091,-7.71803166072e-05
2018-03-07,AAPL,-0.0093261195696212,Tech,41.11924743652344,0.09090909090909091,-0.0008478290517837455
2018-03-08,AAPL,0.0108531472266079,Tech,41.56795120239258,0.09090909090909091,0.0009866497478734455
2018-03-09,AAPL,0.0170352803018215,Tech,42.28213882446289,0.09090909090909091,0.0015486618456201366
2018-03-12,AAPL,0.0096214568048388,Tech,42.69091796875,0.09090909090909091,0.0008746778913489818
2018-03-13,AAPL,-0.0096770339085659,Tech,42.27978897094727,0.09090909090909091,-0.0008797303553241727
2018-03-14,AAPL,-0.0085377105159991,Tech,41.920352935791016,0.09090909090909091,-0.0007761555014544636
2018-03-15,AAPL,0.0011761031982825,Tech,41.96968460083008,0.09090909090909091,0.00010691847257113637
2018-03-16,AAPL,-0.0035326498295835,Tech,41.82168197631836,0.09090909090909091,-0.0003211499845075909
2018-03-19,AAPL,-0.0153970835267324,Tech,41.18268203735352,0.09090909090909091,-0.0013997348660665819
2018-03-20,AAPL,-0.0003424141994527,Tech,41.168582916259766,0.09090909090909091,-3.1128563586609094e-05
2018-03-21,AAPL,-0.0229151922637379,Tech,40.23592376708984,0.09090909090909091,-0.0020831992967034457
2018-03-22,AAPL,-0.0142304257132311,Tech,39.66740417480469,0.09090909090909091,-0.001293675064839191
2018-03-23,AAPL,-0.0234291653700119,Tech,38.74883270263672,0.09090909090909091,-0.0021299241245465363
2018-03-26,AAPL,0.0463798444657157,Tech,40.58832550048828,0.09090909090909091,0.004216349496883246
2018-03-27,AAPL,-0.0259754715635103,Tech,39.54759979248047,0.09090909090909091,-0.0023614065057736638
2018-03-28,AAPL,-0.0111109990981797,Tech,39.110618591308594,0.09090909090909091,-0.0010100908271072455
2018-03-29,AAPL,0.0077787969896365,Tech,39.4160385131836,0.09090909090909091,0.0007071633626942272
2018-04-02,AAPL,-0.0065779710351192,Tech,39.15761184692383,0.09090909090909091,-0.0005979973668290182
2018-04-03,AAPL,0.0102067386711207,Tech,39.559329986572266,0.09090909090909091,0.0009278853337382455
2018-04-04,AAPL,0.0189415907216495,Tech,40.31578826904297,0.09090909090909091,0.0017219627928772273
2018-04-05,AAPL,0.0069105148281286,Tech,40.59535598754883,0.09090909090909091,0.0006282286207389637
2018-04-06,AAPL,-0.0259115080550963,Tech,39.55698013305664,0.09090909090909091,-0.0023555916413723907
2018-04-09,AAPL,0.009869145096113,Tech,39.94930648803711,0.09090909090909091,0.0008971950087375456
2018-04-10,AAPL,0.0186432293530028,Tech,40.70107650756836,0.09090909090909091,0.0016948390320911638
2018-04-11,AAPL,-0.0046863279604963,Tech,40.51078414916992,0.09090909090909091,-0.00042602981459057275
2018-04-12,AAPL,0.0098106035664429,Tech,40.91017532348633,0.09090909090909091,0.0008918730514948091
2018-04-13,AAPL,0.0033818906422597,Tech,41.04876327514648,0.09090909090909091,0.00030744460384179095
2018-04-16,AAPL,0.0062190707021247,Tech,41.30484390258789,0.09090909090909091,0.0005653700638295182
2018-04-17,AAPL,0.013670129795615,Tech,41.87336349487305,0.09090909090909091,0.0012427390723286364
2018-04-18,AAPL,-0.0022468818657871,Tech,41.77938461303711,0.09090909090909091,-0.0002042619877988273
2018-04-19,AAPL,-0.0287493512741786,Tech,40.59535598754883,0.09090909090909091,-0.002613577388561691
2018-04-20,AAPL,-0.0418350057017049,Tech,38.93208312988281,0.09090909090909091,-0.003803182336518627
2018-04-23,AAPL,-0.0029004932250953,Tech,38.8193244934082,0.09090909090909091,-0.00026368120228139095
2018-04-24,AAPL,-0.014017050158417,Tech,38.27898788452149,0.09090909090909091,-0.0012742772871288182
2018-04-25,AAPL,0.0043479542083829,Tech,38.44578552246094,0.09090909090909091,0.00039526856439844546
2018-04-26,AAPL,0.003476668542196,Tech,38.579681396484375,0.09090909090909091,0.00031606077656327273
2018-04-27,AAPL,-0.0116369122265606,Tech,38.13333511352539,0.09090909090909091,-0.001057901111505509
2018-04-30,AAPL,0.0179500054543893,Tech,38.82400894165039,0.09090909090909091,0.0016318186776717544
2018-05-01,AAPL,0.0229705434441501,Tech,39.72613906860352,0.09090909090909091,0.0020882312221954637
2018-05-02,AAPL,0.0432271844866511,Tech,41.48104476928711,0.09090909090909091,0.003929744044241009
2018-05-03,AAPL,0.0018104795805642,Tech,41.55621337890625,0.09090909090909091,0.00016458905277856364
2018-05-04,AAPL,0.0384833824634701,Tech,43.18660736083984,0.09090909090909091,0.003498489314860918
2018-05-07,AAPL,0.0072087573088503,Tech,43.499053955078125,0.09090909090909091,0.0006553415735318454
2018-05-08,AAPL,0.0047952827141684,Tech,43.70814514160156,0.09090909090909091,0.0004359347921971273
2018-05-09,AAPL,0.0070165387663618,Tech,44.01590347290039,0.09090909090909091,0.0006378671605783454
2018-05-10,AAPL,0.0142025967348179,Tech,44.645503997802734,0.09090909090909091,0.0012911451577107182
2018-05-11,AAPL,-0.0038106267985939,Tech,44.47570037841797,0.09090909090909091,-0.0003464206180539909
2018-05-14,AAPL,-0.0023356796339966,Tech,44.37194061279297,0.09090909090909091,-0.00021233451218150907
2018-05-15,AAPL,-0.0091303161515656,Tech,43.96865463256836,0.09090909090909091,-0.0008300287410514182
2018-05-16,AAPL,0.009289521651128,Tech,44.379005432128906,0.09090909090909091,0.0008445019682843637
2018-05-17,AAPL,-0.0063436957700475,Tech,44.09836959838867,0.09090909090909091,-0.0005766996154588636
2018-05-18,AAPL,-0.0036433549753515,Tech,43.93799591064453,0.09090909090909091,-0.0003312140886683182
2018-05-21,AAPL,0.0070600528481939,Tech,44.249298095703125,0.09090909090909091,0.0006418229861994455
2018-05-22,AAPL,-0.0025081238831773,Tech,44.13845443725586,0.09090909090909091,-0.0002280112621070273
2018-05-23,AAPL,0.0063912827482423,Tech,44.42145919799805,0.09090909090909091,0.0005810257043856636
2018-05-24,AAPL,-0.001115366467422,Tech,44.37194061279297,0.09090909090909091,-0.00010139695158381819
2018-05-25,AAPL,0.0022825005907814,Tech,44.47333526611328,0.09090909090909091,0.00020750005370740002
2018-05-29,AAPL,-0.0036123231413124,Tech,44.31297302246094,0.09090909090909091,-0.00032839301284658183
2018-05-30,AAPL,-0.0021308146442248,Tech,44.21865081787109,0.09090909090909091,-0.00019371042220225456
2018-05-31,AAPL,-0.0033657477200976,Tech,44.070072174072266,0.09090909090909091,-0.0003059770654634182
2018-06-01,AAPL,0.017873105358707,Tech,44.86482238769531,0.09090909090909091,0.0016248277598824544
2018-06-04,AAPL,0.0083230287395837,Tech,45.23979187011719,0.09090909090909091,0.0007566389763257908
2018-06-05,AAPL,0.0076856586618964,Tech,45.588829040527344,0.09090909090909091,0.0006986962419905818
2018-06-06,AAPL,0.0034599568570374,Tech,45.7468376159668,0.09090909090909091,0.00031454153245794546
2018-06-07,AAPL,-0.0026840780492562,Tech,45.62421417236328,0.09090909090909091,-0.0002440070953869273
2018-06-08,AAPL,-0.0091393765285989,Tech,45.20913696289063,0.09090909090909091,-0.0008308524116908091
2018-06-11,AAPL,-0.0024544699421466,Tech,45.09830856323242,0.09090909090909091,-0.00022313363110423634
2018-06-12,AAPL,0.0054757287089312,Tech,45.34593200683594,0.09090909090909091,0.0004977935189937455
2018-06-13,AAPL,-0.0082515540850777,Tech,44.97329711914063,0.09090909090909091,-0.0007501412804616091
2018-06-14,AAPL,0.0005244826895728,Tech,44.99689102172852,0.09090909090909091,4.7680244506618176e-05
2018-06-15,AAPL,-0.0103257146044918,Tech,44.5346565246582,0.09090909090909091,-0.0009387013276810727
2018-06-18,AAPL,-0.0005294993364885,Tech,44.51108169555664,0.09090909090909091,-4.813630331713637e-05
2018-06-19,AAPL,-0.0162917408411914,Tech,43.79179382324219,0.09090909090909091,-0.0014810673491992183
2018-06-20,AAPL,0.0043522802533118,Tech,43.98280334472656,0.09090909090909091,0.0003956618412101637
2018-06-21,AAPL,-0.0055919248009525,Tech,43.73754119873047,0.09090909090909091,-0.0005083568000865909
2018-06-22,AAPL,-0.0029158426847288,Tech,43.61019515991211,0.09090909090909091,-0.00026507660770261815
2018-06-25,AAPL,-0.0149829023450311,Tech,42.9616584777832,0.09090909090909091,-0.0013620820313664636
2018-06-26,AAPL,0.0123294024336276,Tech,43.49462890625,0.09090909090909091,0.0011208547666934183
2018-06-27,AAPL,-0.0014647813348827,Tech,43.430965423583984,0.09090909090909091,-0.00013316193953479092
2018-06-28,AAPL,0.0072498777826963,Tech,43.746978759765625,0.09090909090909091,0.0006590797984269364
2018-06-29,AAPL,-0.0021045834335339,Tech,43.655006408691406,0.09090909090909091,-0.0001913257666849
2018-07-02,AAPL,0.011120404440542,Tech,44.1431770324707,0.09090909090909091,0.001010945858231091
2018-07-03,AAPL,-0.0175696475850345,Tech,43.37437057495117,0.09090909090909091,-0.001597240689548591
2018-07-05,AAPL,0.0080145291352706,Tech,43.723392486572266,0.09090909090909091,0.0007285935577518727
2018-07-06,AAPL,0.0137669029347673,Tech,44.32949066162109,0.09090909090909091,0.001251536630433391
2018-07-09,AAPL,0.0137894391187094,Tech,44.94500350952149,0.09090909090909091,0.0012535853744281274
2018-07-10,AAPL,-0.0012073933472207,Tech,44.890769958496094,0.09090909090909091,-0.0001097630315655182
2018-07-11,AAPL,-0.0130610468761524,Tech,44.30826187133789,0.09090909090909091,-0.0011873678978320365
2018-07-12,AAPL,0.0166267039503699,Tech,45.05112075805664,0.09090909090909091,0.0015115185409427182
2018-07-13,AAPL,0.0015695708749137,Tech,45.12188720703125,0.09090909090909091,0.0001426882613557909
2018-07-16,AAPL,-0.0021978015943904,Tech,45.0228271484375,0.09090909090909091,-0.00019980014494458181
2018-07-17,AAPL,0.0028248225138976,Tech,45.15018844604492,0.09090909090909091,0.00025680204671796363
2018-07-18,AAPL,-0.0054998733319524,Tech,44.90254974365234,0.09090909090909091,-0.0004999884847229455
2018-07-19,AAPL,0.0077433277548819,Tech,45.25159454345703,0.09090909090909091,0.0007039388868074455
2018-07-20,AAPL,-0.0022958390160918,Tech,45.14782333374024,0.09090909090909091,-0.00020871263782652725
2018-07-23,AAPL,0.0008875481237542,Tech,45.18791198730469,0.09090909090909091,8.068619306856364e-05
2018-07-24,AAPL,0.007228067892828,Tech,45.515716552734375,0.09090909090909091,0.0006570970811661819
2018-07-25,AAPL,0.0093860918427651,Tech,45.944942474365234,0.09090909090909091,0.0008532810766150092
2018-07-26,AAPL,-0.0031359649720398,Tech,45.80108642578125,0.09090909090909091,-0.0002850877247308909
2018-07-27,AAPL,-0.0167717143327856,Tech,45.039329528808594,0.09090909090909091,-0.0015247013029805092
2018-07-30,AAPL,-0.0056182919647321,Tech,44.78699493408203,0.09090909090909091,-0.0005107538149756454
2018-07-31,AAPL,0.0019992535838372,Tech,44.87662506103516,0.09090909090909091,0.0001817503258033818
2018-08-01,AAPL,0.0572400475040038,Tech,47.52030563354492,0.09090909090909091,0.005203640682182164
2018-08-02,AAPL,0.0288115056102253,Tech,48.90935134887695,0.09090909090909091,0.0026192277827477546
2018-08-03,AAPL,0.0028892898999712,Tech,49.05086898803711,0.09090909090909091,0.0002626627181792
2018-08-06,AAPL,0.0051788182446553,Tech,49.3055534362793,0.09090909090909091,0.0004708016586050273
2018-08-07,AAPL,-0.0094190400883034,Tech,48.84332275390625,0.09090909090909091,-0.0008562763716639454
2018-08-08,AAPL,0.0006756550749915,Tech,48.87633514404297,0.09090909090909091,6.142318863559091e-05
2018-08-09,AAPL,0.0078344336145367,Tech,49.26075744628906,0.09090909090909091,0.0007122212376851545
2018-08-10,AAPL,-0.0029832864908518,Tech,49.114017486572266,0.09090909090909091,-0.0002712078628047091
2018-08-13,AAPL,0.006435894073277,Tech,49.431129455566406,0.09090909090909091,0.0005850812793888182
2018-08-14,AAPL,0.0042043525994658,Tech,49.6393928527832,0.09090909090909091,0.0003822138726787091
2018-08-15,AAPL,0.0023336135375015,Tech,49.755367279052734,0.09090909090909091,0.0002121466852274091
2018-08-16,AAPL,0.0145436506230483,Tech,50.48427963256836,0.09090909090909091,0.0013221500566407546
2018-08-17,AAPL,0.0197731413518799,Tech,51.49244689941406,0.09090909090909091,0.0017975583047163547
2018-08-20,AAPL,-0.0097911280441623,Tech,50.99073791503906,0.09090909090909091,-0.0008901025494693001
2018-08-21,AAPL,-0.001951192661388,Tech,50.89134216308594,0.09090909090909091,-0.00017738115103527272
2018-08-22,AAPL,4.647268568745487e-05,Tech,50.89370727539063,0.09090909090909091,4.224789607950443e-06
2018-08-23,AAPL,0.0020439346205579,Tech,50.99783706665039,0.09090909090909091,0.00018581223823253636
2018-08-24,AAPL,0.0031045105501201,Tech,51.15640640258789,0.09090909090909091,0.0002822282318291
2018-08-27,AAPL,0.0082007455443542,Tech,51.57765197753906,0.09090909090909091,0.0007455223222140181
2018-08-28,AAPL,0.0080432147927005,Tech,51.99417495727539,0.09090909090909091,0.0007312013447909546
2018-08-29,AAPL,0.0148189710331966,Tech,52.77041244506836,0.09090909090909091,0.0013471791848360547
2018-08-30,AAPL,0.0091515117034297,Tech,53.255558013916016,0.09090909090909091,0.0008319556094027
2018-08-31,AAPL,0.011488111983049,Tech,53.87089157104492,0.09090909090909091,0.0010443738166408183
2018-09-04,AAPL,0.0032015838923286,Tech,54.04364013671875,0.09090909090909091,0.0002910530811207818
2018-09-05,AAPL,-0.0065460906771581,Tech,53.69102096557617,0.09090909090909091,-0.0005950991524689182
2018-09-06,AAPL,-0.0167570010745199,Tech,52.7988166809082,0.09090909090909091,-0.0015233637340472637
2018-09-07,AAPL,-0.008100844456539,Tech,52.37282943725586,0.09090909090909091,-0.0007364404051399091
2018-09-10,AAPL,-0.0135118090466271,Tech,51.66993713378906,0.09090909090909091,-0.0012283462769661
2018-09-11,AAPL,0.024968576646881,Tech,52.97630310058594,0.09090909090909091,0.002269870604261909
2018-09-12,AAPL,-0.0124966239811363,Tech,52.318397521972656,0.09090909090909091,-0.0011360567255578457
2018-09-13,AAPL,0.0238679739139691,Tech,53.5821533203125,0.09090909090909091,0.0021698158103608273
2018-09-14,AAPL,-0.0114159956510638,Tech,52.97393798828125,0.09090909090909091,-0.0010378177864603455
2018-09-17,AAPL,-0.026986897114372,Tech,51.563453674316406,0.09090909090909091,-0.0024533542831247273
2018-09-18,AAPL,0.0016509200785794,Tech,51.64865112304688,0.09090909090909091,0.0001500836435072182
2018-09-19,AAPL,0.0005955661144021,Tech,51.679420471191406,0.09090909090909091,5.4142374036554555e-05
2018-09-20,AAPL,0.0075726852328214,Tech,52.07225799560547,0.09090909090909091,0.000688425930256491
2018-09-21,AAPL,-0.0108292952131718,Tech,51.51139450073242,0.09090909090909091,-0.0009844813830156183
2018-09-24,AAPL,0.0142774471420915,Tech,52.25212097167969,0.09090909090909091,0.0012979497401901365
2018-09-25,AAPL,0.0063210272521275,Tech,52.58345413208008,0.09090909090909091,0.0005746388411025001
2018-09-26,AAPL,-0.0079981302624872,Tech,52.1645622253418,0.09090909090909091,-0.0007271027511352
2018-09-27,AAPL,0.020343303827969,Tech,53.236629486083984,0.09090909090909091,0.001849391257088091
2018-09-28,AAPL,0.0035057553273933,Tech,53.42359161376953,0.09090909090909091,0.0003187050297630273
2018-10-01,AAPL,0.006710826811735,Tech,53.7833137512207,0.09090909090909091,0.0006100751647031818
2018-10-02,AAPL,0.0088493196950634,Tech,54.26137161254883,0.09090909090909091,0.0008044836086421273
2018-10-03,AAPL,0.0120950374936724,Tech,54.92164993286133,0.09090909090909091,0.0010995488630611272
2018-10-04,AAPL,-0.0177371441612247,Tech,53.956085205078125,0.09090909090909091,-0.0016124676510204273
2018-10-05,AAPL,-0.0163621138734295,Tech,53.0804328918457,0.09090909090909091,-0.0014874648975845
2018-10-08,AAPL,-0.002320956235318,Tech,52.95737838745117,0.09090909090909091,-0.00021099602139254547
2018-10-09,AAPL,0.0137583715331845,Tech,53.69102096557617,0.09090909090909091,0.0012507610484713183
2018-10-10,AAPL,-0.0474334437204133,Tech,51.20372772216797,0.09090909090909091,-0.0043121312473103
2018-10-11,AAPL,-0.0088671197087825,Tech,50.75170516967773,0.09090909090909091,-0.0008061017917074999
2018-10-12,AAPL,0.0350961121478506,Tech,52.56451797485352,0.09090909090909091,0.0031905556498045998
2018-10-15,AAPL,-0.0216177115684831,Tech,51.44038772583008,0.09090909090909091,-0.001965246506225736
2018-10-16,AAPL,0.0217977457885329,Tech,52.57398223876953,0.09090909090909091,0.001981613253502991
2018-10-17,AAPL,-0.0043308126233716,Tech,52.34678649902344,0.09090909090909091,-0.00039371023848832725
2018-10-18,AAPL,-0.0236509612084558,Tech,51.12326049804688,0.09090909090909091,-0.0021500873825868907
2018-10-19,AAPL,0.0151152450728139,Tech,51.90187072753906,0.09090909090909091,0.0013741131884376274
2018-10-22,AAPL,0.0060914667599898,Tech,52.218994140625,0.09090909090909091,0.0005537697054536181
2018-10-23,AAPL,0.0093824651724025,Tech,52.71124267578125,0.09090909090909091,0.0008529513793093182
2018-10-24,AAPL,-0.0349036853462828,Tech,50.90316390991211,0.09090909090909091,-0.003173062304207527
2018-10-25,AAPL,0.0216616081210151,Tech,52.01783752441406,0.09090909090909091,0.0019692371019104636
2018-10-26,AAPL,-0.0160516814804396,Tech,51.18952941894531,0.09090909090909091,-0.0014592437709490546
2018-10-29,AAPL,-0.0189486842308894,Tech,50.22868728637695,0.09090909090909091,-0.001722607657353582
2018-10-30,AAPL,0.0049818931095229,Tech,50.47954559326172,0.09090909090909091,0.0004528993735929909
2018-10-31,AAPL,0.0257326589990391,Tech,51.79537582397461,0.09090909090909091,0.002339332636276282
2018-11-01,AAPL,0.0152355602383991,Tech,52.59054946899414,0.09090909090909091,0.0013850509307635546
2018-11-02,AAPL,-0.0686327598495413,Tech,49.10219192504883,0.09090909090909091,-0.006239341804503755
2018-11-05,AAPL,-0.0287994559268809,Tech,47.70824432373047,0.09090909090909091,-0.0026181323569891726
2018-11-06,AAPL,0.0107562210224174,Tech,48.22417449951172,0.09090909090909091,0.0009778382747652181
2018-11-07,AAPL,0.0298779036825646,Tech,49.68675231933594,0.09090909090909091,0.0027161730620513273
2018-11-08,AAPL,-0.003495523103019,Tech,49.51337432861328,0.09090909090909091,-0.0003177748275471818
2018-11-09,AAPL,-0.0194699059363297,Tech,48.55867767333984,0.09090909090909091,-0.0017699914487572456
2018-11-12,AAPL,-0.0516872974326419,Tech,46.112571716308594,0.09090909090909091,-0.004698845221149264
2018-11-13,AAPL,-0.0100414499771386,Tech,45.651851654052734,0.09090909090909091,-0.0009128590888307818
2018-11-14,AAPL,-0.028653708918371,Tech,44.36231994628906,0.09090909090909091,-0.002604882628942818
2018-11-15,AAPL,0.0243791503224075,Tech,45.45712661743164,0.09090909090909091,0.002216286392946136
2018-11-16,AAPL,0.0110147714404239,Tech,45.960594177246094,0.09090909090909091,0.0010013428582203545
2018-11-19,AAPL,-0.0404390813920306,Tech,44.139068603515625,0.09090909090909091,-0.0036762801265482364
2018-11-20,AAPL,-0.0489569600936748,Tech,42.03019714355469,0.09090909090909091,-0.004450632735788618
2018-11-21,AAPL,-0.0011307025976451,Tech,41.98270034790039,0.09090909090909091,-0.00010279114524046364
2018-11-23,AAPL,-0.025726654052088,Tech,40.91640090942383,0.09090909090909091,-0.002338786732008
2018-11-26,AAPL,0.0134328816896155,Tech,41.46973419189453,0.09090909090909091,0.0012211710626923182
2018-11-27,AAPL,-0.002178427403222,Tech,41.379493713378906,0.09090909090909091,-0.00019803885483836366
2018-11-28,AAPL,0.0377318807849103,Tech,42.97064971923828,0.09090909090909091,0.003430170980446391
2018-11-29,AAPL,-0.0077115803939775,Tech,42.64055252075195,0.09090909090909091,-0.0007010527630888637
2018-11-30,AAPL,-0.0054175999819468,Tech,42.4101676940918,0.09090909090909091,-0.000492509089267891
2018-12-03,AAPL,0.0343462411911105,Tech,43.8921012878418,0.09090909090909091,0.0031223855628282277
2018-12-04,AAPL,-0.0449859799545765,Tech,41.96132659912109,0.09090909090909091,-0.004089634541325136
2018-12-06,AAPL,-0.011212167861436,Tech,41.49347686767578,0.09090909090909091,-0.0010192879874032727
2018-12-07,AAPL,-0.0363079836270935,Tech,40.013954162597656,0.09090909090909091,-0.003300725784281227
2018-12-10,AAPL,0.0065658933518638,Tech,40.27754592895508,0.09090909090909091,0.0005968993956239818
2018-12-11,AAPL,-0.0057353057253431,Tech,40.04720306396485,0.09090909090909091,-0.0005213914295766455
2018-12-12,AAPL,0.0027830000804423,Tech,40.158809661865234,0.09090909090909091,0.00025300000731293636
2018-12-13,AAPL,0.010880717236899,Tech,40.59815216064453,0.09090909090909091,0.0009891561124453637
2018-12-14,AAPL,-0.032520281206985,Tech,39.29912567138672,0.09090909090909091,-0.0029563892006349997
2018-12-17,AAPL,-0.0093499935237919,Tech,38.93339157104492,0.09090909090909091,-0.000849999411253809
2018-12-18,AAPL,0.0129089695871554,Tech,39.439239501953125,0.09090909090909091,0.0011735426897414001
2018-12-19,AAPL,-0.0316886692073093,Tech,38.20905685424805,0.09090909090909091,-0.0028807881097553906
2018-12-20,AAPL,-0.0255586885974538,Tech,37.24485778808594,0.09090909090909091,-0.002323517145223073
2018-12-21,AAPL,-0.0396718327429605,Tech,35.79621124267578,0.09090909090909091,-0.003606530249360046
2018-12-24,AAPL,-0.0262153359374496,Tech,34.8699951171875,0.09090909090909091,-0.0023832123579499635
2018-12-26,AAPL,0.0680528932252583,Tech,37.32560729980469,0.09090909090909091,0.006186626656841664
2018-12-27,AAPL,-0.0065106785086631,Tech,37.08338165283203,0.09090909090909091,-0.0005918798644239182
2018-12-28,AAPL,0.0005119463689111,Tech,37.10237121582031,0.09090909090909091,4.654057899191818e-05
2018-12-31,AAPL,0.0096189617979559,Tech,37.46097946166992,0.09090909090909091,0.0008744510725414454
2019-01-02,AAPL,0.0011404700753967,Tech,37.50372695922852,0.09090909090909091,0.00010367909776333636
2019-01-03,AAPL,-0.1049242867250596,Tech,33.76808166503906,0.09090909090909091,-0.009538571520459964
2019-01-04,AAPL,0.0418032460835008,Tech,35.209617614746094,0.09090909090909091,0.0038002950985000727
2019-01-07,AAPL,-0.0022284858095832,Tech,35.13124084472656,0.09090909090909091,-0.0002025896190530182
2019-01-08,AAPL,0.0188836169694498,Tech,35.80094909667969,0.09090909090909091,0.0017166924517681638
2019-01-09,AAPL,0.0168390890223735,Tech,36.40890884399414,0.09090909090909091,0.0015308262747612273
2019-01-10,AAPL,0.0031911303981091,Tech,36.5252799987793,0.09090909090909091,0.0002901027634644636
2019-01-11,AAPL,-0.0098662821833609,Tech,36.16668319702149,0.09090909090909091,-0.0008969347439419
2019-01-14,AAPL,-0.0151515256314663,Tech,35.622833251953125,0.09090909090909091,-0.0013774114210423909
2019-01-15,AAPL,0.0202602364027207,Tech,36.35192108154297,0.09090909090909091,0.0018418396729746093
2019-01-16,AAPL,0.01214275248025,Tech,36.796024322509766,0.09090909090909091,0.0011038865891136362
2019-01-17,AAPL,0.0059199140729992,Tech,37.01449966430664,0.09090909090909091,0.0005381740066362909
2019-01-18,AAPL,0.0061405644827382,Tech,37.242488861083984,0.09090909090909091,0.0005582331347943819
2019-01-22,AAPL,-0.022701856626484,Tech,36.40653991699219,0.09090909090909091,-0.002063805147862182
